order_id,customer_state,seller_state,product_category,price,freight_value,n_items,distance_km,purchase_dow,purchase_month,days_to_next_holiday,is_near_holiday,state_gdp,state_urbanization,review_score,is_late
ord_002692,GO,SP,health_beauty,72.73,14.87,1,678.0,3,2,12,0,29000,0.9,2,0
ord_002693,AM,SP,watches_gifts,44.82,7.39,1,738.0,6,8,21,0,24000,0.79,3,0
ord_002694,GO,BA,computers_accessories,46.11,2.39,2,1092.0,1,2,29,0,29000,0.9,5,0
ord_002695,SP,SP,computers_accessories,27.56,5.41,2,185.0,0,8,22,0,58000,0.96,1,0
ord_002696,DF,RJ,computers_accessories,227.91,30.39,1,3133.0,1,9,28,0,88000,0.97,5,0
ord_002697,SP,RS,health_beauty,96.84,9.94,2,2644.0,5,9,16,0,58000,0.96,2,1
ord_002698,RJ,GO,garden_tools,181.36,64.8,2,1310.0,1,1,22,0,46000,0.97,5,0
ord_002699,GO,ES,bed_bath_table,79.14,9.66,3,1807.0,3,4,4,1,29000,0.9,5,0
ord_002700,PR,BA,computers_accessories,369.06,51.94,1,1846.0,2,11,25,0,43000,0.85,5,0
ord_002701,MG,RJ,sports_leisure,161.2,35.81,2,2061.0,2,12,16,0,32000,0.85,5,0
ord_002702,RJ,SP,watches_gifts,123.1,9.84,2,600.0,1,2,0,1,46000,0.97,5,0
ord_002703,DF,PR,housewares,141.76,23.13,2,1312.0,4,11,4,1,88000,0.97,4,0
ord_002704,SC,SP,furniture_decor,42.4,46.54,1,549.0,4,2,21,0,44000,0.84,2,1
ord_002705,RJ,MG,housewares,65.33,16.04,3,2965.0,3,1,2,1,46000,0.97,5,0
ord_002706,GO,AM,sports_leisure,179.56,20.18,1,1470.0,4,2,19,0,29000,0.9,5,0
ord_002707,SP,MG,health_beauty,99.14,23.0,2,2408.0,4,9,16,0,58000,0.96,2,1
ord_002708,SP,PR,auto,148.13,39.86,3,2970.0,0,12,13,0,58000,0.96,4,0
ord_002709,PR,PR,watches_gifts,77.1,16.9,1,108.0,5,7,18,0,43000,0.85,4,0
ord_002710,PA,DF,watches_gifts,88.64,17.99,2,555.0,2,3,20,0,19000,0.68,3,0
ord_002711,SP,RJ,auto,216.12,38.82,1,1275.0,5,7,24,0,58000,0.96,5,0
ord_002712,SP,MG,auto,111.72,59.99,2,2246.0,0,6,16,0,58000,0.96,2,0
ord_002713,SP,SP,housewares,115.45,11.16,3,148.0,3,2,6,0,58000,0.96,5,0
ord_002714,ES,RS,toys,92.45,4.97,1,517.0,6,5,26,0,30000,0.83,3,0
ord_002715,SP,SP,housewares,70.55,7.77,2,210.0,3,7,27,0,58000,0.96,2,0
ord_002716,MG,MG,sports_leisure,80.9,15.54,3,235.0,5,10,5,1,32000,0.85,3,0
ord_002717,MA,BA,watches_gifts,99.69,8.54,1,2436.0,2,9,17,0,14000,0.63,5,1
ord_002718,SP,SP,auto,223.9,57.87,2,108.0,4,3,14,0,58000,0.96,3,0
ord_002719,MG,MG,garden_tools,100.46,46.27,1,179.0,4,1,19,0,32000,0.85,5,0
ord_002720,MG,SP,housewares,195.75,21.94,1,1302.0,1,12,1,1,32000,0.85,4,0
ord_002721,DF,SP,auto,46.25,21.02,2,498.0,6,6,5,1,88000,0.97,2,1
ord_002722,RJ,SP,health_beauty,135.43,22.93,3,1268.0,2,5,4,1,46000,0.97,5,1
ord_002723,RJ,SP,bed_bath_table,15.51,1.18,2,2418.0,1,8,24,0,46000,0.97,4,1
ord_002724,SP,AM,computers_accessories,53.09,2.68,1,2202.0,1,3,18,0,58000,0.96,5,0
ord_002725,SC,MA,sports_leisure,55.08,4.19,2,1696.0,2,2,19,0,44000,0.84,4,0
ord_002726,BA,SC,auto,66.28,45.83,1,1111.0,6,7,9,0,21000,0.72,3,0
ord_002727,SP,RS,health_beauty,195.38,36.24,1,1512.0,4,12,5,1,58000,0.96,3,1
ord_002728,RJ,BA,housewares,17.31,2.02,2,1407.0,4,5,2,1,46000,0.97,5,0
ord_002729,GO,GO,toys,212.52,49.67,2,268.0,3,9,15,0,29000,0.9,3,0
ord_002730,SP,MG,health_beauty,15.11,3.0,2,1720.0,1,6,22,0,58000,0.96,2,1
ord_002731,SP,SP,bed_bath_table,74.0,18.31,3,301.0,0,9,11,0,58000,0.96,5,0
ord_002732,MG,SC,housewares,77.22,14.14,1,597.0,5,9,29,0,32000,0.85,5,0
ord_002733,SP,AM,auto,260.38,38.15,2,1141.0,0,6,29,0,58000,0.96,5,0
ord_002734,SP,SP,bed_bath_table,155.96,12.44,2,339.0,1,6,2,1,58000,0.96,5,0
ord_002735,RJ,RJ,bed_bath_table,319.4,33.19,2,211.0,4,2,29,0,46000,0.97,5,0
ord_002736,SP,RJ,auto,351.98,106.63,3,1526.0,3,10,23,0,58000,0.96,5,0
ord_002737,MG,RJ,watches_gifts,194.44,34.81,1,2249.0,2,11,17,0,32000,0.85,4,1
ord_002738,SC,SC,toys,51.64,4.7,1,22.0,4,1,5,1,44000,0.84,5,0
ord_002739,MG,RJ,sports_leisure,130.58,24.76,1,1300.0,4,1,11,0,32000,0.85,5,0
ord_002740,SP,CE,furniture_decor,105.24,49.37,1,823.0,2,8,24,0,58000,0.96,3,0
ord_002741,ES,BA,computers_accessories,61.51,11.3,1,567.0,5,10,14,0,30000,0.83,4,0
ord_002742,SP,SP,sports_leisure,186.81,20.95,1,324.0,6,7,27,0,58000,0.96,5,0
ord_002743,BA,DF,computers_accessories,27.42,2.52,1,680.0,2,3,7,0,21000,0.72,4,0
ord_002744,RJ,BA,auto,45.74,30.77,3,807.0,5,9,9,0,46000,0.97,4,0
ord_002745,BA,MG,toys,17.0,4.18,1,1364.0,4,9,23,0,21000,0.72,3,1
ord_002746,SP,MG,garden_tools,40.86,30.64,1,1149.0,3,7,3,1,58000,0.96,2,1
ord_002747,SP,DF,computers_accessories,49.38,5.94,2,2967.0,2,6,15,0,58000,0.96,1,1
ord_002748,MG,RJ,toys,86.18,13.24,2,3167.0,4,7,10,0,32000,0.85,5,0
ord_002749,SP,SP,computers_accessories,197.2,27.16,1,90.0,6,6,16,0,58000,0.96,3,0
ord_002750,SP,SP,watches_gifts,64.55,3.63,2,296.0,1,10,4,1,58000,0.96,4,0
ord_002751,SC,SP,toys,200.1,36.99,3,1745.0,6,12,1,1,44000,0.84,2,1
ord_002752,DF,PR,garden_tools,347.46,69.62,1,1737.0,1,9,23,0,88000,0.97,4,0
ord_002753,SP,SP,auto,219.25,51.14,3,167.0,4,12,2,1,58000,0.96,4,0
ord_002754,GO,PR,health_beauty,43.31,2.78,3,359.0,4,11,11,0,29000,0.9,2,0
ord_002755,BA,RJ,toys,56.08,11.67,1,672.0,2,1,6,0,21000,0.72,4,0
ord_002756,ES,DF,toys,200.84,10.74,1,709.0,5,6,20,0,30000,0.83,2,0
ord_002757,PR,MG,toys,54.97,6.28,3,1320.0,6,11,13,0,43000,0.85,5,0
ord_002758,PR,PE,bed_bath_table,103.68,13.13,2,1984.0,5,6,29,0,43000,0.85,3,0
ord_002759,MG,PE,computers_accessories,137.41,28.1,1,2846.0,2,1,13,0,32000,0.85,3,0
ord_002760,PR,SP,auto,163.9,58.53,1,948.0,2,1,7,0,43000,0.85,2,1
ord_002761,PE,PR,auto,114.93,46.97,3,2536.0,3,8,25,0,20000,0.8,5,0
ord_002762,SP,SP,sports_leisure,34.05,2.65,1,290.0,1,11,24,0,58000,0.96,4,0
ord_002763,SP,DF,computers_accessories,70.91,12.36,2,395.0,6,10,23,0,58000,0.96,5,0
ord_002764,SP,RS,garden_tools,219.0,61.58,1,2185.0,0,11,13,0,58000,0.96,4,0
ord_002765,CE,SP,auto,97.73,35.74,1,922.0,4,4,19,0,18000,0.75,2,1
ord_002766,RJ,SP,furniture_decor,298.02,57.26,1,2967.0,1,12,8,0,46000,0.97,5,0
ord_002767,PR,RJ,garden_tools,119.65,33.66,2,3007.0,2,9,0,1,43000,0.85,3,0
ord_002768,ES,DF,garden_tools,47.94,27.26,3,605.0,1,3,2,1,30000,0.83,2,1
ord_002769,MA,BA,health_beauty,149.11,20.88,2,865.0,0,8,16,0,14000,0.63,5,0
ord_002770,SP,SP,bed_bath_table,226.76,26.46,1,117.0,4,1,7,0,58000,0.96,4,0
ord_002771,BA,SP,bed_bath_table,108.55,11.7,2,2943.0,5,6,29,0,21000,0.72,4,0
ord_002772,GO,RJ,health_beauty,109.84,11.38,1,526.0,0,3,1,1,29000,0.9,3,1
ord_002773,SP,RS,toys,130.0,28.91,2,2478.0,0,11,14,0,58000,0.96,5,0
ord_002774,BA,SP,furniture_decor,140.86,43.02,2,1134.0,1,2,16,0,21000,0.72,5,1
ord_002775,RJ,SP,watches_gifts,57.42,12.69,2,1989.0,0,9,16,0,46000,0.97,4,0
ord_002776,PR,GO,bed_bath_table,17.76,4.42,1,814.0,3,7,15,0,43000,0.85,5,0
ord_002777,MG,MG,watches_gifts,154.69,23.07,2,223.0,1,10,1,1,32000,0.85,5,0
ord_002778,SP,SC,toys,98.41,23.2,1,2245.0,3,4,19,0,58000,0.96,4,0
ord_002779,SP,MG,auto,131.51,44.44,3,361.0,4,1,7,0,58000,0.96,5,0
ord_002780,SP,RJ,furniture_decor,85.2,44.5,1,988.0,2,8,7,0,58000,0.96,4,0
ord_002781,SP,RS,housewares,133.09,24.19,2,1652.0,6,3,18,0,58000,0.96,1,0
ord_002782,RS,SP,computers_accessories,44.21,4.32,2,1840.0,3,9,23,0,41000,0.85,5,0
ord_002783,RJ,SP,furniture_decor,72.97,53.23,2,2699.0,0,8,25,0,46000,0.97,4,0
ord_002784,SP,AM,watches_gifts,42.52,9.77,1,1422.0,3,6,25,0,58000,0.96,3,0
ord_002785,PR,ES,housewares,74.33,18.19,1,2988.0,4,10,22,0,43000,0.85,5,0
ord_002786,PR,SC,garden_tools,29.03,25.78,1,862.0,3,3,12,0,43000,0.85,4,0
ord_002787,MG,SP,bed_bath_table,165.55,32.67,3,2787.0,3,10,25,0,32000,0.85,5,0
ord_002788,CE,SP,sports_leisure,253.66,43.29,1,2922.0,5,8,27,0,18000,0.75,4,1
ord_002789,RJ,SP,housewares,30.76,4.12,3,2117.0,4,6,23,0,46000,0.97,3,0
ord_002790,DF,CE,housewares,99.31,12.05,1,3106.0,0,7,0,1,88000,0.97,5,0
ord_002791,SP,DF,auto,85.22,56.14,2,1491.0,4,10,18,0,58000,0.96,3,0
ord_002792,SC,MG,watches_gifts,260.65,31.05,1,2328.0,0,5,27,0,44000,0.84,5,0
ord_002793,AM,PA,bed_bath_table,104.41,20.86,3,329.0,4,11,15,0,24000,0.79,4,0
ord_002794,ES,SP,computers_accessories,211.88,15.94,1,1097.0,4,12,2,1,30000,0.83,3,0
ord_002795,MG,MG,garden_tools,158.04,49.75,2,32.0,5,8,10,0,32000,0.85,4,0
ord_002796,RS,SP,garden_tools,121.45,41.04,1,2840.0,6,6,20,0,41000,0.85,3,1
ord_002797,RJ,SP,garden_tools,62.87,42.12,2,3063.0,0,2,24,0,46000,0.97,5,0
ord_002798,PR,CE,computers_accessories,121.88,26.56,2,1980.0,6,5,18,0,43000,0.85,5,0
ord_002799,BA,ES,health_beauty,41.82,6.69,3,2782.0,1,8,13,0,21000,0.72,3,1
ord_002800,MA,SP,sports_leisure,72.56,14.29,2,2618.0,0,4,15,0,14000,0.63,1,1
ord_002801,MG,SP,garden_tools,15.31,25.37,1,2544.0,5,4,16,0,32000,0.85,5,0
ord_002802,SP,RS,furniture_decor,236.01,53.5,2,623.0,6,1,29,0,58000,0.96,5,0
ord_002803,RS,SP,toys,111.09,25.08,2,1688.0,0,5,29,0,41000,0.85,5,0
ord_002804,SP,MG,bed_bath_table,231.47,33.18,1,1710.0,3,4,13,0,58000,0.96,4,0
ord_002805,SP,RS,computers_accessories,107.54,11.74,2,2584.0,6,11,8,0,58000,0.96,5,0
ord_002806,SP,SP,auto,113.86,56.65,1,327.0,4,1,6,0,58000,0.96,5,0
ord_002807,SC,SP,sports_leisure,151.49,18.83,3,2678.0,3,12,12,0,44000,0.84,4,0
ord_002808,SP,SP,bed_bath_table,93.45,22.87,1,117.0,5,8,4,1,58000,0.96,5,0
ord_002809,SP,CE,sports_leisure,84.6,7.56,2,1909.0,2,9,2,1,58000,0.96,5,0
ord_002810,SP,RJ,bed_bath_table,75.8,11.83,1,2596.0,2,9,9,0,58000,0.96,4,0
ord_002811,GO,RS,watches_gifts,44.5,5.18,1,1926.0,3,4,10,0,29000,0.9,5,0
ord_002812,PR,SP,health_beauty,76.11,6.32,1,2115.0,6,9,22,0,43000,0.85,3,0
ord_002813,SP,SC,sports_leisure,198.21,36.93,2,1680.0,1,4,26,0,58000,0.96,4,0
ord_002814,SP,SP,housewares,70.66,5.47,1,324.0,4,4,9,0,58000,0.96,1,0
ord_002815,MG,SP,furniture_decor,338.51,74.43,1,2671.0,5,1,8,0,32000,0.85,3,0
ord_002816,SP,SC,watches_gifts,17.18,2.53,1,2481.0,0,12,11,0,58000,0.96,5,0
ord_002817,RS,SC,auto,204.17,72.07,2,1256.0,4,1,25,0,41000,0.85,4,0
ord_002818,RJ,SP,auto,81.97,63.34,2,1708.0,6,5,9,0,46000,0.97,5,0
ord_002819,PE,RJ,toys,139.09,25.06,2,2802.0,2,1,16,0,20000,0.8,3,1
ord_002820,SP,CE,auto,47.34,23.87,3,3016.0,1,12,13,0,58000,0.96,5,0
ord_002821,PR,SP,toys,21.77,1.71,3,3193.0,5,9,16,0,43000,0.85,4,0
ord_002822,SP,SP,bed_bath_table,177.42,29.67,1,169.0,2,7,15,0,58000,0.96,3,0
ord_002823,CE,RJ,auto,231.4,37.96,1,2419.0,4,3,29,0,18000,0.75,5,0
ord_002824,AM,SP,housewares,100.81,8.99,1,572.0,3,11,4,1,24000,0.79,5,0
ord_002825,SC,PR,bed_bath_table,70.69,17.5,2,2479.0,4,1,14,0,44000,0.84,4,0
ord_002826,RJ,PR,watches_gifts,95.09,18.25,2,1306.0,2,6,19,0,46000,0.97,1,1
ord_002827,SP,MG,sports_leisure,94.93,10.49,2,2807.0,3,12,9,0,58000,0.96,4,0
ord_002828,DF,RS,housewares,80.74,4.49,2,333.0,0,5,14,0,88000,0.97,1,0
ord_002829,SC,RJ,watches_gifts,109.16,22.82,2,3010.0,5,9,19,0,44000,0.84,3,1
ord_002830,SP,BA,bed_bath_table,144.5,23.91,2,1703.0,2,1,23,0,58000,0.96,5,0
ord_002831,RJ,SP,computers_accessories,135.79,15.24,2,671.0,1,8,15,0,46000,0.97,5,0
ord_002832,RJ,SP,bed_bath_table,59.98,9.32,2,2043.0,0,8,21,0,46000,0.97,2,1
ord_002833,DF,PR,health_beauty,82.06,18.82,1,2307.0,6,7,14,0,88000,0.97,5,0
ord_002834,PR,SP,sports_leisure,39.62,2.48,2,2561.0,5,7,12,0,43000,0.85,5,0
ord_002835,PR,SP,toys,132.96,26.11,2,2335.0,4,12,26,0,43000,0.85,3,0
ord_002836,PR,RJ,computers_accessories,50.7,11.28,3,1905.0,3,9,11,0,43000,0.85,5,0
ord_002837,SP,SC,bed_bath_table,8.54,1.32,1,538.0,6,8,22,0,58000,0.96,3,0
ord_002838,RJ,SP,toys,65.24,15.8,1,2802.0,5,2,6,0,46000,0.97,1,1
ord_002839,SP,SC,housewares,137.68,13.26,3,3152.0,6,1,12,0,58000,0.96,5,1
ord_002840,BA,BA,health_beauty,143.22,27.82,3,99.0,3,1,5,1,21000,0.72,4,0
ord_002841,RJ,RS,housewares,201.53,27.2,1,401.0,0,8,5,1,46000,0.97,4,0
ord_002842,RJ,SP,sports_leisure,376.36,47.35,1,2492.0,1,7,9,0,46000,0.97,5,0
ord_002843,SP,DF,watches_gifts,97.85,17.34,3,1082.0,2,6,2,1,58000,0.96,5,0
ord_002844,SP,SP,auto,84.8,59.53,1,242.0,6,9,18,0,58000,0.96,2,0
ord_002845,RS,PE,furniture_decor,107.56,46.32,1,484.0,4,12,7,0,41000,0.85,5,0
ord_002846,SP,SC,toys,72.73,9.1,3,568.0,1,4,19,0,58000,0.96,5,0
ord_002847,SP,SP,bed_bath_table,35.7,5.21,1,241.0,0,6,29,0,58000,0.96,5,0
ord_002848,BA,BA,computers_accessories,33.11,8.23,2,295.0,3,1,27,0,21000,0.72,5,0
ord_002849,RJ,MG,garden_tools,89.84,51.66,2,2189.0,3,10,3,1,46000,0.97,1,1
ord_002850,RJ,RJ,bed_bath_table,245.54,30.27,1,136.0,2,1,18,0,46000,0.97,3,0
ord_002851,RJ,RJ,auto,68.83,38.77,1,174.0,2,10,29,0,46000,0.97,5,0
ord_002852,DF,RS,bed_bath_table,160.8,36.88,2,2851.0,4,10,20,0,88000,0.97,3,0
ord_002853,SP,SC,computers_accessories,216.2,44.51,2,1594.0,6,1,19,0,58000,0.96,5,0
ord_002854,BA,GO,health_beauty,159.24,28.78,1,689.0,6,12,24,0,21000,0.72,4,0
ord_002855,CE,SP,bed_bath_table,171.79,33.13,2,2526.0,1,12,14,0,18000,0.75,3,0
ord_002856,PR,RS,furniture_decor,35.74,17.42,1,1836.0,5,5,21,0,43000,0.85,4,0
ord_002857,RJ,PR,housewares,80.12,5.49,1,2021.0,0,7,25,0,46000,0.97,1,0
ord_002858,SC,PR,toys,24.39,2.76,2,1417.0,0,10,17,0,44000,0.84,3,1
ord_002859,RJ,MG,furniture_decor,59.09,41.91,2,2361.0,3,10,9,0,46000,0.97,1,1
ord_002860,RJ,RJ,computers_accessories,32.6,6.27,2,332.0,1,1,22,0,46000,0.97,5,0
ord_002861,MG,BA,health_beauty,138.51,28.59,1,1724.0,1,8,1,1,32000,0.85,3,0
ord_002862,SP,SP,toys,32.52,7.38,2,303.0,4,2,20,0,58000,0.96,4,0
ord_002863,SP,SP,health_beauty,33.14,3.45,2,30.0,5,6,5,1,58000,0.96,5,0
ord_002864,RJ,MG,garden_tools,93.15,35.57,1,1071.0,3,12,0,1,46000,0.97,3,0
ord_002865,SP,SP,health_beauty,16.0,3.98,2,171.0,0,4,24,0,58000,0.96,4,0
ord_002866,RJ,SP,watches_gifts,353.84,32.42,1,1228.0,6,7,24,0,46000,0.97,5,0
ord_002867,MG,SP,furniture_decor,78.77,21.44,2,1694.0,4,3,17,0,32000,0.85,4,0
ord_002868,CE,PR,auto,212.69,84.17,3,909.0,3,12,0,1,18000,0.75,3,1
ord_002869,SP,PA,sports_leisure,34.8,2.68,1,2284.0,2,9,14,0,58000,0.96,5,0
ord_002870,RS,RJ,auto,123.19,48.27,1,1262.0,5,3,13,0,41000,0.85,2,1
ord_002871,RJ,SP,garden_tools,142.25,41.45,2,1522.0,6,1,22,0,46000,0.97,4,1
ord_002872,SP,DF,computers_accessories,42.05,5.09,1,1917.0,0,10,25,0,58000,0.96,5,1
ord_002873,SP,SP,computers_accessories,166.91,39.74,1,289.0,6,3,14,0,58000,0.96,4,0
ord_002874,SP,MA,furniture_decor,57.75,49.8,2,2334.0,3,10,20,0,58000,0.96,1,1
ord_002875,SP,MG,computers_accessories,68.48,9.01,1,2203.0,5,7,14,0,58000,0.96,5,0
ord_002876,SP,SP,computers_accessories,41.74,2.22,3,59.0,0,11,27,0,58000,0.96,4,0
ord_002877,RJ,MG,health_beauty,172.9,14.99,1,1817.0,3,3,27,0,46000,0.97,4,0
ord_002878,MG,SP,furniture_decor,121.35,43.62,2,1366.0,3,4,21,0,32000,0.85,3,0
ord_002879,SP,BA,garden_tools,115.67,60.53,1,883.0,2,7,17,0,58000,0.96,5,0
ord_002880,SP,SP,auto,113.22,37.4,1,172.0,0,11,14,0,58000,0.96,5,0
ord_002881,SP,ES,bed_bath_table,118.7,14.23,3,2832.0,0,5,19,0,58000,0.96,1,1
ord_002882,MG,BA,toys,55.41,6.82,3,651.0,6,8,10,0,32000,0.85,3,0
ord_002883,SP,ES,sports_leisure,157.99,32.89,2,925.0,6,4,19,0,58000,0.96,4,0
ord_002884,MG,GO,watches_gifts,48.38,5.08,1,2229.0,4,9,0,1,32000,0.85,1,1
ord_002885,SP,SP,watches_gifts,114.63,26.18,1,192.0,6,9,8,0,58000,0.96,4,0
ord_002886,SP,MG,garden_tools,87.17,39.8,2,2957.0,6,2,21,0,58000,0.96,4,0
ord_002887,CE,ES,toys,65.3,6.16,2,384.0,1,3,29,0,18000,0.75,4,0
ord_002888,SP,RJ,garden_tools,89.01,39.97,1,2848.0,3,7,5,1,58000,0.96,3,0
ord_002889,SP,SP,garden_tools,115.56,38.52,2,128.0,3,3,1,1,58000,0.96,4,0
ord_002890,SP,SP,watches_gifts,157.53,16.34,1,211.0,6,3,10,0,58000,0.96,4,0
ord_002891,AM,SP,computers_accessories,101.85,21.92,2,1398.0,4,3,9,0,24000,0.79,1,1
ord_002892,RS,GO,furniture_decor,186.73,82.21,1,1191.0,0,9,29,0,41000,0.85,2,0
ord_002893,RS,RJ,furniture_decor,58.15,45.1,2,342.0,3,3,10,0,41000,0.85,3,0
ord_002894,AM,PR,furniture_decor,78.51,43.06,3,2583.0,3,12,27,0,24000,0.79,5,1
ord_002895,SP,PA,sports_leisure,140.74,7.09,2,769.0,3,1,29,0,58000,0.96,4,0
ord_002896,PA,SP,furniture_decor,34.96,29.83,1,956.0,2,4,0,1,19000,0.68,2,1
ord_002897,SP,BA,housewares,170.99,16.31,2,1102.0,4,9,17,0,58000,0.96,5,0
ord_002898,RS,SP,sports_leisure,37.38,7.65,1,2822.0,2,6,8,0,41000,0.85,3,1
ord_002899,RJ,SP,furniture_decor,298.11,76.79,2,1135.0,5,7,11,0,46000,0.97,1,1
ord_002900,RJ,SP,toys,58.72,10.36,2,1534.0,2,1,12,0,46000,0.97,4,0
ord_002901,CE,SP,furniture_decor,281.04,79.26,1,2467.0,2,1,9,0,18000,0.75,5,0
ord_002902,SP,RJ,health_beauty,162.02,9.28,3,2888.0,0,3,5,1,58000,0.96,5,0
ord_002903,MA,MG,bed_bath_table,28.54,5.47,2,2594.0,0,6,2,1,14000,0.63,2,0
ord_002904,RJ,SP,toys,46.46,10.0,1,1853.0,2,7,4,1,46000,0.97,5,0
ord_002905,PR,SP,auto,32.15,21.83,1,306.0,1,11,0,1,43000,0.85,5,0
ord_002906,PA,PR,watches_gifts,77.52,12.9,2,758.0,5,2,12,0,19000,0.68,1,0
ord_002907,SP,SP,bed_bath_table,185.41,14.6,1,151.0,0,6,4,1,58000,0.96,4,0
ord_002908,PE,DF,housewares,257.53,46.8,2,1500.0,1,5,5,1,20000,0.8,1,1
ord_002909,MG,PE,sports_leisure,41.24,9.81,1,1350.0,4,12,13,0,32000,0.85,4,0
ord_002910,SC,SC,furniture_decor,36.38,24.97,1,196.0,0,12,17,0,44000,0.84,3,0
ord_002911,SP,RS,auto,128.07,35.73,1,1495.0,3,2,8,0,58000,0.96,3,0
ord_002912,MG,PR,garden_tools,29.48,28.66,2,2406.0,4,8,14,0,32000,0.85,3,0
ord_002913,PR,PR,toys,183.41,44.16,1,322.0,1,8,29,0,43000,0.85,5,0
ord_002914,RJ,CE,housewares,152.06,27.93,2,3185.0,1,1,26,0,46000,0.97,5,0
ord_002915,SP,PA,housewares,103.14,11.85,3,2745.0,2,7,8,0,58000,0.96,5,0
ord_002916,SP,RJ,auto,178.39,45.65,2,1271.0,0,9,21,0,58000,0.96,5,0
ord_002917,ES,RS,watches_gifts,174.45,14.42,1,1451.0,6,8,25,0,30000,0.83,3,1
ord_002918,SP,DF,housewares,45.92,10.79,1,3095.0,4,8,16,0,58000,0.96,2,0
ord_002919,SC,SP,bed_bath_table,35.4,4.53,3,3014.0,6,7,25,0,44000,0.84,3,0
ord_002920,MA,MG,auto,94.02,46.84,2,1440.0,2,12,9,0,14000,0.63,3,0
ord_002921,SP,PR,garden_tools,181.31,52.28,2,473.0,4,7,6,0,58000,0.96,4,0
ord_002922,SP,SC,furniture_decor,43.8,21.83,2,3165.0,3,9,12,0,58000,0.96,1,1
ord_002923,PR,RJ,sports_leisure,37.4,6.7,1,2196.0,0,11,6,0,43000,0.85,5,0
ord_002924,SP,SP,auto,39.27,38.54,2,191.0,2,7,18,0,58000,0.96,4,0
ord_002925,RS,SP,auto,69.78,53.81,1,1096.0,5,5,21,0,41000,0.85,5,0
ord_002926,PR,MG,computers_accessories,5.13,0.58,1,2674.0,0,9,26,0,43000,0.85,3,0
ord_002927,RS,PE,sports_leisure,49.66,10.35,2,1917.0,0,8,28,0,41000,0.85,3,0
ord_002928,RJ,GO,toys,135.55,29.55,2,1664.0,0,10,14,0,46000,0.97,2,0
ord_002929,PR,RJ,watches_gifts,180.62,30.82,1,2449.0,6,3,15,0,43000,0.85,4,1
ord_002930,RS,SP,auto,355.32,95.8,2,1379.0,3,1,0,1,41000,0.85,4,0
ord_002931,SP,BA,housewares,91.18,8.07,2,1545.0,4,5,11,0,58000,0.96,5,0
ord_002932,MG,SC,housewares,61.53,13.64,1,2192.0,4,10,8,0,32000,0.85,5,0
ord_002933,GO,MG,health_beauty,306.88,20.54,1,2155.0,1,7,0,1,29000,0.9,3,1
ord_002934,PR,RJ,watches_gifts,99.42,20.92,3,3116.0,3,1,1,1,43000,0.85,2,1
ord_002935,MG,SP,furniture_decor,101.55,38.85,1,1932.0,0,9,23,0,32000,0.85,3,0
ord_002936,SP,BA,sports_leisure,224.98,15.67,2,1231.0,1,8,3,1,58000,0.96,2,0
ord_002937,SP,RS,toys,22.31,1.39,2,1134.0,5,11,7,0,58000,0.96,4,0
ord_002938,SP,RJ,furniture_decor,105.31,56.62,1,1849.0,5,5,18,0,58000,0.96,1,1
ord_002939,SP,PE,sports_leisure,32.24,5.28,1,647.0,0,9,5,1,58000,0.96,4,0
ord_002940,AM,PR,auto,16.42,41.8,2,2005.0,1,11,17,0,24000,0.79,5,1
ord_002941,SP,PE,auto,46.38,47.5,1,1432.0,3,9,6,0,58000,0.96,5,0
ord_002942,DF,MG,computers_accessories,270.34,38.55,1,1321.0,4,11,10,0,88000,0.97,5,0
ord_002943,SP,RJ,sports_leisure,22.47,4.93,1,858.0,0,6,20,0,58000,0.96,3,0
ord_002944,SP,CE,health_beauty,69.6,15.36,2,1737.0,4,1,24,0,58000,0.96,5,0
ord_002945,RJ,CE,watches_gifts,169.48,33.9,1,409.0,6,3,12,0,46000,0.97,5,0
ord_002946,SP,PA,watches_gifts,48.89,3.37,2,2061.0,6,2,17,0,58000,0.96,5,0
ord_002947,BA,DF,watches_gifts,351.62,84.72,2,1128.0,5,9,24,0,21000,0.72,5,0
ord_002948,CE,RJ,toys,96.55,16.94,2,2925.0,4,8,24,0,18000,0.75,5,0
ord_002949,GO,SP,computers_accessories,20.16,2.66,2,1826.0,1,5,2,1,29000,0.9,4,0
ord_002950,SP,RJ,watches_gifts,45.61,9.27,1,2564.0,4,6,1,1,58000,0.96,5,1
ord_002951,BA,CE,watches_gifts,21.76,1.41,3,2768.0,4,11,20,0,21000,0.72,4,0
ord_002952,SP,RJ,toys,50.81,4.35,1,2849.0,1,5,14,0,58000,0.96,4,0
ord_002953,PE,BA,toys,77.43,14.37,2,2825.0,3,11,26,0,20000,0.8,4,0
ord_002954,MG,PE,bed_bath_table,171.93,30.24,2,954.0,3,3,17,0,32000,0.85,1,0
ord_002955,SP,PA,watches_gifts,399.68,61.9,3,1180.0,0,1,25,0,58000,0.96,5,0
ord_002956,SP,CE,auto,79.72,42.47,1,2353.0,1,4,23,0,58000,0.96,5,0
ord_002957,SP,MG,housewares,153.14,36.75,1,1859.0,3,1,5,1,58000,0.96,5,0
ord_002958,SP,MG,housewares,88.63,6.74,1,2067.0,6,1,26,0,58000,0.96,5,0
ord_002959,PE,AM,watches_gifts,43.34,5.14,2,2265.0,2,6,17,0,20000,0.8,1,0
ord_002960,BA,SP,housewares,56.6,6.15,1,631.0,5,5,2,1,21000,0.72,3,1
